[I 2024-11-07 18:54:01,355] Using an existing study with name 'reproduct_sample09' instead of creating a new one.
[I 2024-11-07 19:00:15,900] Trial 17 finished with value: 0.27146987439433984 and parameters: {'nodeNum_01': 550, 'leaking_rate_01': 0.002946235639162443, 'nodeNum_02': 450, 'leaking_rate_02': 0.5625475203861392, 'nodeNum_03': 450, 'leaking_rate_03': 0.006885573515695339, 'nodeNum_04': 450, 'leaking_rate_04': 0.8050960768934943, 'tikhonov_beta': 5.070425500398483e-08, 'intensity': 0.9173469072206175}. Best is trial 8 with value: 0.2253558518694178.
[I 2024-11-07 20:01:38,519] Trial 242 finished with value: 0.2296053606758236 and parameters: {'nodeNum_01': 150, 'leaking_rate_01': 0.01344336045563257, 'nodeNum_02': 300, 'leaking_rate_02': 0.008588105338368573, 'nodeNum_03': 550, 'leaking_rate_03': 0.018753085977644184, 'nodeNum_04': 350, 'leaking_rate_04': 0.13162755039850987, 'tikhonov_beta': 7.272816400790721e-08, 'intensity': 4.781722665956943}. Best is trial 194 with value: 0.2079221796202857.
[I 2024-11-07 20:07:08,399] Trial 262 finished with value: 0.21788237829864698 and parameters: {'nodeNum_01': 150, 'leaking_rate_01': 0.025012222672302544, 'nodeNum_02': 250, 'leaking_rate_02': 0.11692454043778992, 'nodeNum_03': 550, 'leaking_rate_03': 0.034341636729775506, 'nodeNum_04': 350, 'leaking_rate_04': 0.17317776925948686, 'tikhonov_beta': 5.7948543271769504e-08, 'intensity': 4.691139343540561}. Best is trial 194 with value: 0.2079221796202857.
[I 2024-11-07 20:12:46,275] Trial 282 finished with value: 0.21280360585716357 and parameters: {'nodeNum_01': 150, 'leaking_rate_01': 0.01006097364064313, 'nodeNum_02': 250, 'leaking_rate_02': 0.1331055355340803, 'nodeNum_03': 600, 'leaking_rate_03': 0.023514819703755702, 'nodeNum_04': 400, 'leaking_rate_04': 0.20864550479236493, 'tikhonov_beta': 4.428613733861742e-08, 'intensity': 4.549340204394485}. Best is trial 194 with value: 0.2079221796202857.
[I 2024-11-07 20:18:24,222] Trial 302 finished with value: 0.22597138773238268 and parameters: {'nodeNum_01': 150, 'leaking_rate_01': 0.010915298775989464, 'nodeNum_02': 350, 'leaking_rate_02': 0.09369262562137796, 'nodeNum_03': 600, 'leaking_rate_03': 0.0020156304913602975, 'nodeNum_04': 400, 'leaking_rate_04': 0.21440578827985973, 'tikhonov_beta': 4.1351456832099826e-08, 'intensity': 4.441649817732684}. Best is trial 194 with value: 0.2079221796202857.
[I 2024-11-07 20:24:10,900] Trial 322 finished with value: 0.20975411973661695 and parameters: {'nodeNum_01': 150, 'leaking_rate_01': 0.045260210949262865, 'nodeNum_02': 350, 'leaking_rate_02': 0.17876289451304414, 'nodeNum_03': 600, 'leaking_rate_03': 0.01980439023571111, 'nodeNum_04': 450, 'leaking_rate_04': 0.10426750621101703, 'tikhonov_beta': 3.5488718511633844e-08, 'intensity': 4.485331682574989}. Best is trial 194 with value: 0.2079221796202857.
[I 2024-11-07 20:29:47,422] Trial 342 finished with value: 0.22093947859492438 and parameters: {'nodeNum_01': 200, 'leaking_rate_01': 0.008873423356675014, 'nodeNum_02': 350, 'leaking_rate_02': 0.17551027620357304, 'nodeNum_03': 600, 'leaking_rate_03': 0.017624903426538784, 'nodeNum_04': 450, 'leaking_rate_04': 0.10301956009091028, 'tikhonov_beta': 2.757575338999738e-08, 'intensity': 4.667197098321571}. Best is trial 194 with value: 0.2079221796202857.
[I 2024-11-07 20:35:24,793] Trial 362 finished with value: 0.21593207978897552 and parameters: {'nodeNum_01': 150, 'leaking_rate_01': 0.05801919712342442, 'nodeNum_02': 350, 'leaking_rate_02': 0.19714725668840036, 'nodeNum_03': 600, 'leaking_rate_03': 0.01504161356023163, 'nodeNum_04': 450, 'leaking_rate_04': 0.4666350697159659, 'tikhonov_beta': 2.439789171697834e-08, 'intensity': 4.289437638522509}. Best is trial 194 with value: 0.2079221796202857.
[I 2024-11-07 20:41:03,475] Trial 382 finished with value: 0.21143010711606322 and parameters: {'nodeNum_01': 150, 'leaking_rate_01': 0.03169387449069458, 'nodeNum_02': 350, 'leaking_rate_02': 0.10305140367119653, 'nodeNum_03': 600, 'leaking_rate_03': 0.02131011889090784, 'nodeNum_04': 250, 'leaking_rate_04': 0.30639655984193453, 'tikhonov_beta': 3.659854163930785e-08, 'intensity': 4.854011739562486}. Best is trial 194 with value: 0.2079221796202857.
[I 2024-11-07 20:46:45,777] Trial 402 finished with value: 0.213429870058327 and parameters: {'nodeNum_01': 150, 'leaking_rate_01': 0.029723162520470605, 'nodeNum_02': 300, 'leaking_rate_02': 0.1227381993860412, 'nodeNum_03': 600, 'leaking_rate_03': 0.02431058488208372, 'nodeNum_04': 250, 'leaking_rate_04': 0.3404315032910239, 'tikhonov_beta': 3.334656929185292e-08, 'intensity': 4.8919066029515434}. Best is trial 389 with value: 0.20599577644414407.
[I 2024-11-07 20:52:34,443] Trial 421 finished with value: 0.21135289131315435 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.04684232923277642, 'nodeNum_02': 350, 'leaking_rate_02': 0.15680650180667427, 'nodeNum_03': 600, 'leaking_rate_03': 0.025468940041230133, 'nodeNum_04': 250, 'leaking_rate_04': 0.259466153731683, 'tikhonov_beta': 5.035000251203542e-08, 'intensity': 4.995339711154527}. Best is trial 389 with value: 0.20599577644414407.
[I 2024-11-07 20:58:33,334] Trial 441 finished with value: 0.26695615798014527 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.044667756160804956, 'nodeNum_02': 350, 'leaking_rate_02': 0.15319334509252788, 'nodeNum_03': 600, 'leaking_rate_03': 0.017169544724989192, 'nodeNum_04': 450, 'leaking_rate_04': 0.23852696830381664, 'tikhonov_beta': 1.847784645139887e-08, 'intensity': 4.632906135660065}. Best is trial 389 with value: 0.20599577644414407.
[I 2024-11-07 21:04:49,357] Trial 461 finished with value: 0.2142077247082664 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.051779735969225055, 'nodeNum_02': 350, 'leaking_rate_02': 0.21377917936902943, 'nodeNum_03': 600, 'leaking_rate_03': 0.02568210118835717, 'nodeNum_04': 400, 'leaking_rate_04': 0.28178514728807985, 'tikhonov_beta': 5.8118334399432374e-08, 'intensity': 4.7187904087581325}. Best is trial 389 with value: 0.20599577644414407.
[I 2024-11-07 21:10:47,221] Trial 481 finished with value: 0.20678678431646286 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.07074358177133724, 'nodeNum_02': 450, 'leaking_rate_02': 0.3779880436302841, 'nodeNum_03': 600, 'leaking_rate_03': 0.011249570356563689, 'nodeNum_04': 450, 'leaking_rate_04': 0.291335431635408, 'tikhonov_beta': 5.885811512295152e-08, 'intensity': 4.7934153332028275}. Best is trial 389 with value: 0.20599577644414407.
[I 2024-11-07 21:16:33,402] Trial 501 finished with value: 0.22920035980578693 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.09233078386452183, 'nodeNum_02': 450, 'leaking_rate_02': 0.5379597645843708, 'nodeNum_03': 600, 'leaking_rate_03': 0.009326604634572775, 'nodeNum_04': 450, 'leaking_rate_04': 0.22813798305834138, 'tikhonov_beta': 9.030868689410128e-08, 'intensity': 0.3086700160710194}. Best is trial 389 with value: 0.20599577644414407.
[I 2024-11-07 21:22:47,165] Trial 522 finished with value: 0.20767189759824192 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.057699713072363885, 'nodeNum_02': 450, 'leaking_rate_02': 0.5972087616633479, 'nodeNum_03': 600, 'leaking_rate_03': 0.014751391403323473, 'nodeNum_04': 500, 'leaking_rate_04': 0.21177611382342246, 'tikhonov_beta': 7.21225051594338e-08, 'intensity': 4.970179359556861}. Best is trial 389 with value: 0.20599577644414407.
[I 2024-11-07 21:28:34,967] Trial 544 finished with value: 0.3464840962273879 and parameters: {'nodeNum_01': 350, 'leaking_rate_01': 0.14213475114738974, 'nodeNum_02': 450, 'leaking_rate_02': 0.6030216607092688, 'nodeNum_03': 600, 'leaking_rate_03': 0.008535135374023119, 'nodeNum_04': 500, 'leaking_rate_04': 0.02860966760843461, 'tikhonov_beta': 1.2926637333549418e-07, 'intensity': 4.901372177172604}. Best is trial 389 with value: 0.20599577644414407.
[I 2024-11-07 21:34:27,328] Trial 564 finished with value: 0.22169138400189972 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.07881505354665774, 'nodeNum_02': 450, 'leaking_rate_02': 0.3875191356830084, 'nodeNum_03': 600, 'leaking_rate_03': 0.012648812065635156, 'nodeNum_04': 400, 'leaking_rate_04': 0.3302277613087231, 'tikhonov_beta': 4.367118852134605e-08, 'intensity': 4.867756225472732}. Best is trial 389 with value: 0.20599577644414407.
[I 2024-11-07 21:40:26,579] Trial 584 finished with value: 0.21424441784595705 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.07501362555320633, 'nodeNum_02': 500, 'leaking_rate_02': 0.46184105028113576, 'nodeNum_03': 600, 'leaking_rate_03': 0.013113361375639463, 'nodeNum_04': 400, 'leaking_rate_04': 0.15711506771762565, 'tikhonov_beta': 4.321885644079427e-08, 'intensity': 4.678934247742403}. Best is trial 389 with value: 0.20599577644414407.
[I 2024-11-07 21:46:23,962] Trial 605 finished with value: 0.21320660595218027 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.102611240062577, 'nodeNum_02': 500, 'leaking_rate_02': 0.4879329287228104, 'nodeNum_03': 550, 'leaking_rate_03': 0.010447974950477883, 'nodeNum_04': 400, 'leaking_rate_04': 0.3351726048574771, 'tikhonov_beta': 1.562251638541342e-07, 'intensity': 4.907314297767079}. Best is trial 389 with value: 0.20599577644414407.
[I 2024-11-07 21:52:01,281] Trial 625 finished with value: 0.21619995273496861 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.1079328036488527, 'nodeNum_02': 450, 'leaking_rate_02': 0.5848878465466356, 'nodeNum_03': 250, 'leaking_rate_03': 0.01399798598875097, 'nodeNum_04': 400, 'leaking_rate_04': 0.1762619451305558, 'tikhonov_beta': 6.702156164334368e-08, 'intensity': 4.99870680541054}. Best is trial 389 with value: 0.20599577644414407.
[I 2024-11-07 21:57:59,023] Trial 645 finished with value: 0.2140607736977747 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.08681359044367173, 'nodeNum_02': 450, 'leaking_rate_02': 0.3656742816630312, 'nodeNum_03': 600, 'leaking_rate_03': 0.015482061445421224, 'nodeNum_04': 550, 'leaking_rate_04': 0.17877563653813713, 'tikhonov_beta': 1.0928720929595974e-06, 'intensity': 4.7059471732446285}. Best is trial 389 with value: 0.20599577644414407.
[I 2024-11-07 22:04:02,569] Trial 665 finished with value: 0.2097121403938399 and parameters: {'nodeNum_01': 600, 'leaking_rate_01': 0.08590373990071332, 'nodeNum_02': 450, 'leaking_rate_02': 0.3095829320492703, 'nodeNum_03': 600, 'leaking_rate_03': 0.01564946066108149, 'nodeNum_04': 400, 'leaking_rate_04': 0.15212239679890888, 'tikhonov_beta': 5.156258533537522e-08, 'intensity': 4.617859251678643}. Best is trial 389 with value: 0.20599577644414407.
[I 2024-11-07 22:10:12,337] Trial 686 finished with value: 0.22006380832529743 and parameters: {'nodeNum_01': 600, 'leaking_rate_01': 0.054479771513843464, 'nodeNum_02': 450, 'leaking_rate_02': 0.40573331257718326, 'nodeNum_03': 600, 'leaking_rate_03': 0.003012968970926869, 'nodeNum_04': 600, 'leaking_rate_04': 0.14551513688977102, 'tikhonov_beta': 8.118764984816586e-08, 'intensity': 4.576909639858955}. Best is trial 670 with value: 0.20543669310415288.
[I 2024-11-07 22:16:07,192] Trial 707 finished with value: 0.20927171351697085 and parameters: {'nodeNum_01': 600, 'leaking_rate_01': 0.06552343595484901, 'nodeNum_02': 450, 'leaking_rate_02': 0.49572044898198053, 'nodeNum_03': 600, 'leaking_rate_03': 0.012981128747522948, 'nodeNum_04': 400, 'leaking_rate_04': 0.19381351446009276, 'tikhonov_beta': 7.397949650683826e-08, 'intensity': 4.439097719665892}. Best is trial 670 with value: 0.20543669310415288.
[I 2024-11-07 22:22:06,471] Trial 728 finished with value: 10.081645930237986 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.12052920621003282, 'nodeNum_02': 450, 'leaking_rate_02': 0.6728099517129333, 'nodeNum_03': 600, 'leaking_rate_03': 0.009181386732388344, 'nodeNum_04': 400, 'leaking_rate_04': 0.18862890725714593, 'tikhonov_beta': 5.096667736390435e-09, 'intensity': 4.794345489213274}. Best is trial 670 with value: 0.20543669310415288.
[I 2024-11-07 22:27:50,672] Trial 749 finished with value: 0.21662147244198457 and parameters: {'nodeNum_01': 350, 'leaking_rate_01': 0.04043678325294872, 'nodeNum_02': 400, 'leaking_rate_02': 0.83032662130587, 'nodeNum_03': 550, 'leaking_rate_03': 0.020009827087464196, 'nodeNum_04': 400, 'leaking_rate_04': 0.16670202036239898, 'tikhonov_beta': 3.418981424234909e-08, 'intensity': 4.667082370140355}. Best is trial 670 with value: 0.20543669310415288.
[I 2024-11-07 22:33:27,511] Trial 769 finished with value: 0.220313577928141 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.049032178591848975, 'nodeNum_02': 450, 'leaking_rate_02': 0.9739305914303245, 'nodeNum_03': 300, 'leaking_rate_03': 0.007682706888925175, 'nodeNum_04': 350, 'leaking_rate_04': 0.22638132013852524, 'tikhonov_beta': 4.0604260466630074e-08, 'intensity': 4.669669342547106}. Best is trial 670 with value: 0.20543669310415288.
[I 2024-11-07 22:39:11,096] Trial 787 finished with value: 0.20763936832207897 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.048981831652474946, 'nodeNum_02': 450, 'leaking_rate_02': 0.5528340733126991, 'nodeNum_03': 600, 'leaking_rate_03': 0.014937135055683988, 'nodeNum_04': 400, 'leaking_rate_04': 0.23565846893510073, 'tikhonov_beta': 6.244703066141217e-08, 'intensity': 4.892865648341032}. Best is trial 670 with value: 0.20543669310415288.
[I 2024-11-07 22:45:02,009] Trial 807 finished with value: 0.20635801874123066 and parameters: {'nodeNum_01': 600, 'leaking_rate_01': 0.035304331835263394, 'nodeNum_02': 450, 'leaking_rate_02': 0.5939019135505947, 'nodeNum_03': 600, 'leaking_rate_03': 0.01457372447849327, 'nodeNum_04': 400, 'leaking_rate_04': 0.3191068411355115, 'tikhonov_beta': 5.742246449240131e-08, 'intensity': 4.993221836730944}. Best is trial 670 with value: 0.20543669310415288.
[I 2024-11-07 22:51:00,826] Trial 827 finished with value: 0.21184737793515515 and parameters: {'nodeNum_01': 600, 'leaking_rate_01': 0.03295705561463839, 'nodeNum_02': 450, 'leaking_rate_02': 0.6611665911054312, 'nodeNum_03': 600, 'leaking_rate_03': 0.016757116886607852, 'nodeNum_04': 400, 'leaking_rate_04': 0.4329830442285251, 'tikhonov_beta': 4.556307121931391e-08, 'intensity': 4.801927147995016}. Best is trial 670 with value: 0.20543669310415288.
[I 2024-11-07 22:57:00,932] Trial 848 finished with value: 0.3068843925734504 and parameters: {'nodeNum_01': 600, 'leaking_rate_01': 0.0270987930590641, 'nodeNum_02': 450, 'leaking_rate_02': 0.4868922089018943, 'nodeNum_03': 600, 'leaking_rate_03': 0.011614846950163887, 'nodeNum_04': 400, 'leaking_rate_04': 0.38544070459068475, 'tikhonov_beta': 2.2051693069314413e-08, 'intensity': 4.823331240183059}. Best is trial 670 with value: 0.20543669310415288.
[I 2024-11-07 23:02:57,627] Trial 868 finished with value: 0.20909308940514018 and parameters: {'nodeNum_01': 550, 'leaking_rate_01': 0.03992422039839666, 'nodeNum_02': 450, 'leaking_rate_02': 0.5063299269169618, 'nodeNum_03': 500, 'leaking_rate_03': 0.01393987264539979, 'nodeNum_04': 400, 'leaking_rate_04': 0.3580283682472363, 'tikhonov_beta': 3.828525568913627e-08, 'intensity': 4.752507360475683}. Best is trial 670 with value: 0.20543669310415288.
[I 2024-11-07 23:08:58,438] Trial 888 finished with value: 0.21153937765555603 and parameters: {'nodeNum_01': 550, 'leaking_rate_01': 0.04411481415508305, 'nodeNum_02': 500, 'leaking_rate_02': 0.34234180796868935, 'nodeNum_03': 500, 'leaking_rate_03': 0.021246096727377487, 'nodeNum_04': 400, 'leaking_rate_04': 0.2737689241852079, 'tikhonov_beta': 5.187843181146648e-08, 'intensity': 4.534660462065095}. Best is trial 670 with value: 0.20543669310415288.
[I 2024-11-07 23:14:53,375] Trial 908 finished with value: 0.2154132985700714 and parameters: {'nodeNum_01': 600, 'leaking_rate_01': 0.03595887843334804, 'nodeNum_02': 150, 'leaking_rate_02': 0.5952280190314594, 'nodeNum_03': 600, 'leaking_rate_03': 0.018122700077704463, 'nodeNum_04': 400, 'leaking_rate_04': 0.26550260338566695, 'tikhonov_beta': 8.457164842287194e-08, 'intensity': 4.919779353257594}. Best is trial 670 with value: 0.20543669310415288.
[I 2024-11-07 23:20:38,747] Trial 928 finished with value: 6.927213067591024 and parameters: {'nodeNum_01': 450, 'leaking_rate_01': 0.2849186254080234, 'nodeNum_02': 450, 'leaking_rate_02': 0.4269687228608963, 'nodeNum_03': 600, 'leaking_rate_03': 0.016684948353312974, 'nodeNum_04': 350, 'leaking_rate_04': 0.3269243171862599, 'tikhonov_beta': 2.7355071014213648e-08, 'intensity': 4.995688524932043}. Best is trial 670 with value: 0.20543669310415288.
[I 2024-11-07 23:26:33,908] Trial 948 finished with value: 0.2066718765206103 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.05018005733086327, 'nodeNum_02': 450, 'leaking_rate_02': 0.5689151928775833, 'nodeNum_03': 600, 'leaking_rate_03': 0.014901705997886483, 'nodeNum_04': 400, 'leaking_rate_04': 0.21422067028068642, 'tikhonov_beta': 4.476170896304726e-08, 'intensity': 4.618612102175779}. Best is trial 670 with value: 0.20543669310415288.
[I 2024-11-07 23:32:28,946] Trial 968 finished with value: 0.26853675537294486 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.03167853438593814, 'nodeNum_02': 400, 'leaking_rate_02': 0.006076099472981484, 'nodeNum_03': 600, 'leaking_rate_03': 0.012190791825668013, 'nodeNum_04': 400, 'leaking_rate_04': 0.24317735195499782, 'tikhonov_beta': 1.993925139199221e-08, 'intensity': 4.823313535041985}. Best is trial 670 with value: 0.20543669310415288.
[I 2024-11-07 23:38:17,615] Trial 990 finished with value: 0.21106605360566227 and parameters: {'nodeNum_01': 350, 'leaking_rate_01': 0.024971804973680383, 'nodeNum_02': 450, 'leaking_rate_02': 0.6553908247763156, 'nodeNum_03': 600, 'leaking_rate_03': 0.01893685075764209, 'nodeNum_04': 300, 'leaking_rate_04': 0.19383210576911739, 'tikhonov_beta': 3.375069479293195e-08, 'intensity': 4.71748750844303}. Best is trial 670 with value: 0.20543669310415288.
[I 2024-11-07 23:44:16,960] Trial 1011 finished with value: 0.22381047024280076 and parameters: {'nodeNum_01': 350, 'leaking_rate_01': 0.028302323564620185, 'nodeNum_02': 450, 'leaking_rate_02': 0.003917913472586933, 'nodeNum_03': 600, 'leaking_rate_03': 0.02560020304786265, 'nodeNum_04': 400, 'leaking_rate_04': 0.297235992144201, 'tikhonov_beta': 4.409149453796823e-08, 'intensity': 4.990643531132615}. Best is trial 670 with value: 0.20543669310415288.
[I 2024-11-07 23:50:15,178] Trial 1032 finished with value: 0.20880762994535496 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.034691408618267715, 'nodeNum_02': 450, 'leaking_rate_02': 0.902539837281619, 'nodeNum_03': 600, 'leaking_rate_03': 0.014704019598235163, 'nodeNum_04': 400, 'leaking_rate_04': 0.21639722956806115, 'tikhonov_beta': 6.453872097468579e-08, 'intensity': 4.6100622973234335}. Best is trial 670 with value: 0.20543669310415288.
[I 2024-11-07 23:55:57,783] Trial 1052 finished with value: 0.20776520187342434 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.029507601918880366, 'nodeNum_02': 450, 'leaking_rate_02': 0.4630389629841336, 'nodeNum_03': 600, 'leaking_rate_03': 0.01662815554711109, 'nodeNum_04': 400, 'leaking_rate_04': 0.37233075089374845, 'tikhonov_beta': 2.4218719682429117e-08, 'intensity': 4.900056580568886}. Best is trial 670 with value: 0.20543669310415288.
[I 2024-11-08 00:01:48,606] Trial 1072 finished with value: 0.21084744158101584 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.024266178059511, 'nodeNum_02': 450, 'leaking_rate_02': 0.4149101757044715, 'nodeNum_03': 600, 'leaking_rate_03': 0.011027211931921318, 'nodeNum_04': 400, 'leaking_rate_04': 0.22702381802382843, 'tikhonov_beta': 3.814972792712041e-08, 'intensity': 4.536991616737845}. Best is trial 670 with value: 0.20543669310415288.
[I 2024-11-08 00:07:40,867] Trial 1091 finished with value: 0.21312081529246765 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.03455659714930334, 'nodeNum_02': 450, 'leaking_rate_02': 0.514805430370581, 'nodeNum_03': 600, 'leaking_rate_03': 0.020458927206252364, 'nodeNum_04': 350, 'leaking_rate_04': 0.25156463157808734, 'tikhonov_beta': 3.0912727069819373e-08, 'intensity': 4.223309326415539}. Best is trial 670 with value: 0.20543669310415288.
[I 2024-11-08 00:13:31,681] Trial 1111 finished with value: 0.20927793968865216 and parameters: {'nodeNum_01': 300, 'leaking_rate_01': 0.03668897921287139, 'nodeNum_02': 500, 'leaking_rate_02': 0.5418928293621212, 'nodeNum_03': 600, 'leaking_rate_03': 0.013702645375576502, 'nodeNum_04': 450, 'leaking_rate_04': 0.1820203634576582, 'tikhonov_beta': 4.644365552534327e-08, 'intensity': 4.680253350695209}. Best is trial 670 with value: 0.20543669310415288.
[I 2024-11-08 00:19:26,953] Trial 1132 finished with value: 0.21061822942191732 and parameters: {'nodeNum_01': 400, 'leaking_rate_01': 0.02073561113231934, 'nodeNum_02': 450, 'leaking_rate_02': 0.6360142097278537, 'nodeNum_03': 600, 'leaking_rate_03': 0.015282515242407596, 'nodeNum_04': 400, 'leaking_rate_04': 0.3301949253251963, 'tikhonov_beta': 2.302530293915343e-08, 'intensity': 4.611815093862822}. Best is trial 670 with value: 0.20543669310415288.
